datetime,log_type,item,amount,change_detail,balance_before,balance_after,inventory_after,item_stock_after
2026-02-07 09:58:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 84, ""100"": 45, ""50"": 93, ""10"": 78, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 5, ""Monster"": 2}"
2026-02-07 13:17:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 83, ""100"": 42, ""50"": 92, ""10"": 75, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 2, ""Cocoa"": 5, ""Monster"": 2}"
2026-02-07 13:59:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-07 15:24:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-07 16:04:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 98, ""10"": 99, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-07 18:37:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 97, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-07 20:09:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 88, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-07 23:25:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 85, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-08 00:25:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 82, ""50"": 95, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-08 03:08:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 78, ""50"": 95, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-08 06:26:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 92, ""100"": 75, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-08 07:08:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 91, ""100"": 72, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 3}"
2026-02-08 07:48:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 90, ""100"": 69, ""50"": 93, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 3}"
2026-02-08 08:33:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 89, ""100"": 66, ""50"": 92, ""10"": 89, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 3}"
2026-02-08 11:04:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 88, ""100"": 63, ""50"": 92, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-08 11:52:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 87, ""100"": 60, ""50"": 91, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-08 15:00:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 86, ""100"": 56, ""50"": 91, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-08 17:37:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 85, ""100"": 53, ""50"": 90, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-08 20:10:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 84, ""100"": 50, ""50"": 89, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-08 22:53:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 83, ""100"": 47, ""50"": 88, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-09 02:08:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 82, ""100"": 44, ""50"": 88, ""10"": 81, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 3}"
2026-02-09 04:24:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 81, ""100"": 41, ""50"": 87, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 3}"
2026-02-09 06:51:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 81, ""100"": 41, ""50"": 87, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 3}"
2026-02-09 09:17:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 80, ""100"": 38, ""50"": 87, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 1, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 09:36:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 79, ""100"": 35, ""50"": 86, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 10:05:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 78, ""100"": 31, ""50"": 86, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 12:12:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 77, ""100"": 27, ""50"": 86, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 3, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 13:10:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 78, ""100"": 27, ""50"": 86, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 3, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 14:43:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 77, ""100"": 24, ""50"": 85, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 16:18:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 78, ""100"": 24, ""50"": 85, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 18:31:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 78, ""100"": 25, ""50"": 85, ""10"": 74, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-09 21:07:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 77, ""100"": 22, ""50"": 85, ""10"": 72, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 2}"
2026-02-09 21:37:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 127, ""500"": 76, ""100"": 19, ""50"": 85, ""10"": 72, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 2, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-09 23:30:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 128, ""500"": 75, ""100"": 16, ""50"": 84, ""10"": 71, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 2, ""Coffee"": 0, ""Cider"": 1, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-10 01:17:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 129, ""500"": 74, ""100"": 13, ""50"": 83, ""10"": 68, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 1, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-10 02:01:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 130, ""500"": 73, ""100"": 10, ""50"": 82, ""10"": 67, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-10 04:47:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 131, ""500"": 72, ""100"": 7, ""50"": 82, ""10"": 65, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 1}"
2026-02-10 07:16:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 132, ""500"": 71, ""100"": 4, ""50"": 82, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 1, ""Monster"": 1}"
2026-02-10 10:20:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 133, ""500"": 70, ""100"": 1, ""50"": 82, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 1, ""Monster"": 0}"
2026-02-10 10:49:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 134, ""500"": 69, ""100"": -2, ""50"": 82, ""10"": 57, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 1, ""Monster"": 0}"
2026-02-10 13:42:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 135, ""500"": 68, ""100"": -5, ""50"": 82, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-10 14:26:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 136, ""500"": 68, ""100"": -5, ""50"": 82, ""10"": 55, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-10 15:56:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 137, ""500"": 67, ""100"": -8, ""50"": 82, ""10"": 51, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 2, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-10 17:39:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 138, ""500"": 66, ""100"": -11, ""50"": 82, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-10 19:35:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 139, ""500"": 66, ""100"": -11, ""50"": 82, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-10 21:51:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 140, ""500"": 66, ""100"": -11, ""50"": 82, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 1, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 00:15:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 141, ""500"": 65, ""100"": -14, ""50"": 81, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 03:24:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 142, ""500"": 64, ""100"": -18, ""50"": 81, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 05:46:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 143, ""500"": 64, ""100"": -18, ""50"": 81, ""10"": 47, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 1, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 07:47:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 144, ""500"": 63, ""100"": -21, ""50"": 81, ""10"": 43, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 0, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 10:34:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 145, ""500"": 62, ""100"": -24, ""50"": 80, ""10"": 40, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 0, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 0, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 12:58:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 146, ""500"": 62, ""100"": -24, ""50"": 80, ""10"": 40, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 0, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 0, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 15:48:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 146, ""500"": 62, ""100"": -23, ""50"": 80, ""10"": 40, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 0, ""Coffee"": 0, ""Cider"": 0, ""Cola"": 0, ""Orange"": 0, ""Cocoa"": 0, ""Monster"": 0}"
2026-02-11 16:36:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-11 18:41:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-11 20:49:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 93, ""50"": 100, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-11 22:49:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 100, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-11 23:47:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-12 00:49:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-12 02:08:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 100, ""100"": 97, ""50"": 99, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-12 03:32:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 99, ""100"": 94, ""50"": 98, ""10"": 99, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-12 05:27:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 98, ""100"": 91, ""50"": 98, ""10"": 99, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-12 07:59:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 88, ""50"": 98, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 4}"
2026-02-12 09:20:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 96, ""100"": 85, ""50"": 98, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-12 11:11:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 95, ""100"": 82, ""50"": 97, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-12 13:08:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 94, ""100"": 79, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
